Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI
2015,2015 Annual Edition,Poor Mental Health Days,Nevada,16,3.4,-0.58,3.8,3
2015,2015 Annual Edition,Poor Mental Health Days,New Hampshire,19,3.5,-0.39,3.8,3.2
2015,2015 Annual Edition,Poor Mental Health Days,New Jersey,16,3.4,-0.58,3.6,3.2
2015,2015 Annual Edition,Poor Mental Health Days,New Mexico,34,3.9,0.39,4.2,3.7
2015,2015 Annual Edition,Poor Mental Health Days,New York,30,3.7,0,3.9,3.4
2015,2015 Annual Edition,Poor Mental Health Days,North Carolina,22,3.6,-0.19,3.9,3.4
2015,2015 Annual Edition,Poor Mental Health Days,North Dakota,3,2.8,-1.74,3.1,2.6
2015,2015 Annual Edition,Poor Mental Health Days,Ohio,39,4.1,0.77,4.4,3.9
2015,2015 Annual Edition,Poor Mental Health Days,Oklahoma,39,4.1,0.77,4.3,3.8
2015,2015 Annual Edition,Poor Mental Health Days,Oregon,39,4.1,0.77,4.4,3.8
2015,2015 Annual Edition,Poor Mental Health Days,Pennsylvania,34,3.9,0.39,4.2,3.7
2015,2015 Annual Edition,Poor Mental Health Days,Rhode Island,22,3.6,-0.19,3.9,3.3
2015,2015 Annual Edition,Poor Mental Health Days,South Carolina,44,4.2,0.97,4.4,3.9
2015,2015 Annual Edition,Poor Mental Health Days,South Dakota,1,2.7,-1.93,3,2.4
2015,2015 Annual Edition,Poor Mental Health Days,Tennessee,50,4.8,2,5.2,4.3
2015,2015 Annual Edition,Poor Mental Health Days,Texas,6,3,-1.35,3.2,2.8
2015,2015 Annual Edition,Poor Mental Health Days,Utah,19,3.5,-0.39,3.6,3.3
2015,2015 Annual Edition,Poor Mental Health Days,Vermont,16,3.4,-0.58,3.7,3.2
2015,2015 Annual Edition,Poor Mental Health Days,Virginia,12,3.3,-0.77,3.5,3
2015,2015 Annual Edition,Poor Mental Health Days,Washington,30,3.7,0,3.9,3.4
2015,2015 Annual Edition,Poor Mental Health Days,West Virginia,48,4.6,1.74,4.9,4.4
2015,2015 Annual Edition,Poor Mental Health Days,Wisconsin,22,3.6,-0.19,3.9,3.3
2015,2015 Annual Edition,Poor Mental Health Days,Wyoming,12,3.3,-0.77,3.6,2.9
2015,2015 Annual Edition,Poor Mental Health Days,United States,,3.7,,3.7,3.6
2015,2015 Annual Edition,Poor Mental Health Days,District of Columbia,,3.4,,3.8,2.9
2015,2015 Annual Edition,Poor Physical Health Days,Alabama,47,4.8,1.63,5.1,4.6
2015,2015 Annual Edition,Poor Physical Health Days,Alaska,16,3.5,-0.72,3.8,3.1
2015,2015 Annual Edition,Poor Physical Health Days,Arizona,31,4,0.18,4.2,3.7
2015,2015 Annual Edition,Poor Physical Health Days,Arkansas,47,4.8,1.63,5.2,4.4
2015,2015 Annual Edition,Poor Physical Health Days,California,31,4,0.18,4.2,3.8
2015,2015 Annual Edition,Poor Physical Health Days,Colorado,12,3.4,-0.9,3.5,3.2
2015,2015 Annual Edition,Poor Physical Health Days,Connecticut,6,3.3,-1.08,3.5,3.1
2015,2015 Annual Edition,Poor Physical Health Days,Delaware,19,3.6,-0.54,4,3.3
2015,2015 Annual Edition,Poor Physical Health Days,Florida,36,4.1,0.36,4.4,3.9
2015,2015 Annual Edition,Poor Physical Health Days,Georgia,26,3.9,0,4.2,3.6
2015,2015 Annual Edition,Poor Physical Health Days,Hawaii,3,3,-1.63,3.2,2.8
2015,2015 Annual Edition,Poor Physical Health Days,Idaho,6,3.3,-1.08,3.5,3
2015,2015 Annual Edition,Poor Physical Health Days,Illinois,26,3.9,0,4.2,3.6
2015,2015 Annual Edition,Poor Physical Health Days,Indiana,39,4.2,0.54,4.4,4
2015,2015 Annual Edition,Poor Physical Health Days,Iowa,6,3.3,-1.08,3.5,3.1
2015,2015 Annual Edition,Poor Physical Health Days,Kansas,6,3.3,-1.08,3.4,3.1
2015,2015 Annual Edition,Poor Physical Health Days,Kentucky,49,5.1,2,5.4,4.8
2015,2015 Annual Edition,Poor Physical Health Days,Louisiana,42,4.3,0.72,4.6,4.1
2015,2015 Annual Edition,Poor Physical Health Days,Maine,26,3.9,0,4.2,3.7
2015,2015 Annual Edition,Poor Physical Health Days,Maryland,12,3.4,-0.9,3.6,3.1
2015,2015 Annual Edition,Poor Physical Health Days,Massachusetts,19,3.6,-0.54,3.8,3.4
2015,2015 Annual Edition,Poor Physical Health Days,Michigan,31,4,0.18,4.3,3.8
2015,2015 Annual Edition,Poor Physical Health Days,Minnesota,1,2.9,-1.81,3,2.8
2015,2015 Annual Edition,Poor Physical Health Days,Mississippi,36,4.1,0.36,4.5,3.8
2015,2015 Annual Edition,Poor Physical Health Days,Missouri,39,4.2,0.54,4.5,3.9
2015,2015 Annual Edition,Poor Physical Health Days,Montana,31,4,0.18,4.3,3.8
2015,2015 Annual Edition,Poor Physical Health Days,Nebraska,3,3,-1.63,3.1,2.9
2015,2015 Annual Edition,Poor Physical Health Days,Nevada,22,3.7,-0.36,4.1,3.3
2015,2015 Annual Edition,Poor Physical Health Days,New Hampshire,6,3.3,-1.08,3.5,3
2015,2015 Annual Edition,Poor Physical Health Days,New Jersey,12,3.4,-0.9,3.6,3.2
2015,2015 Annual Edition,Poor Physical Health Days,New Mexico,44,4.5,1.08,4.8,4.2
2015,2015 Annual Edition,Poor Physical Health Days,New York,23,3.8,-0.18,4,3.5
2015,2015 Annual Edition,Poor Physical Health Days,North Carolina,31,4,0.18,4.2,3.7
2015,2015 Annual Edition,Poor Physical Health Days,North Dakota,1,2.9,-1.81,3.1,2.6
2015,2015 Annual Edition,Poor Physical Health Days,Ohio,36,4.1,0.36,4.3,3.8
2015,2015 Annual Edition,Poor Physical Health Days,Oklahoma,44,4.5,1.08,4.7,4.2
2015,2015 Annual Edition,Poor Physical Health Days,Oregon,42,4.3,0.72,4.6,4
2015,2015 Annual Edition,Poor Physical Health Days,Pennsylvania,26,3.9,0,4.1,3.7
2015,2015 Annual Edition,Poor Physical Health Days,Rhode Island,23,3.8,-0.18,4.1,3.6
2015,2015 Annual Edition,Poor Physical Health Days,South Carolina,39,4.2,0.54,4.4,3.9
2015,2015 Annual Edition,Poor Physical Health Days,South Dakota,5,3.2,-1.27,3.5,2.9
2015,2015 Annual Edition,Poor Physical Health Days,Tennessee,46,4.7,1.45,5.1,4.4
2015,2015 Annual Edition,Poor Physical Health Days,Texas,16,3.5,-0.72,3.7,3.3
2015,2015 Annual Edition,Poor Physical Health Days,Utah,6,3.3,-1.08,3.4,3.2
2015,2015 Annual Edition,Poor Physical Health Days,Vermont,16,3.5,-0.72,3.7,3.3
2015,2015 Annual Edition,Poor Physical Health Days,Virginia,19,3.6,-0.54,3.8,3.3
2015,2015 Annual Edition,Poor Physical Health Days,Washington,26,3.9,0,4.1,3.7
2015,2015 Annual Edition,Poor Physical Health Days,West Virginia,50,5.3,2,5.6,5
2015,2015 Annual Edition,Poor Physical Health Days,Wisconsin,23,3.8,-0.18,4.1,3.5
2015,2015 Annual Edition,Poor Physical Health Days,Wyoming,12,3.4,-0.9,3.7,3.1
2015,2015 Annual Edition,Poor Physical Health Days,United States,,3.9,,3.9,3.8
2015,2015 Annual Edition,Poor Physical Health Days,District of Columbia,,3,,3.4,2.6
2015,2015 Annual Edition,Premature Death,Alabama,48,10095,2,10220,9971
2015,2015 Annual Edition,Premature Death,Alaska,36,7758,0.549,8061,7454
2015,2015 Annual Edition,Premature Death,Arizona,28,7164,0.121,7256,7072
2015,2015 Annual Edition,Premature Death,Arkansas,45,9586,1.869,9740,9432
2015,2015 Annual Edition,Premature Death,California,4,5609,-1.002,5643,5575
2015,2015 Annual Edition,Premature Death,Colorado,10,5982,-0.733,6077,5888
2015,2015 Annual Edition,Premature Death,Connecticut,3,5573,-1.028,5678,5469
2015,2015 Annual Edition,Premature Death,Delaware,32,7509,0.37,7752,7266
2015,2015 Annual Edition,Premature Death,Florida,24,7059,0.045,7109,7008
2015,2015 Annual Edition,Premature Death,Georgia,37,7880,0.637,7958,7802
2015,2015 Annual Edition,Premature Death,Hawaii,11,6047,-0.686,6227,5868
2015,2015 Annual Edition,Premature Death,Idaho,21,6747,-0.18,6925,6568
2015,2015 Annual Edition,Premature Death,Illinois,19,6555,-0.319,6617,6494
2015,2015 Annual Edition,Premature Death,Indiana,40,8129,0.817,8225,8033
2015,2015 Annual Edition,Premature Death,Iowa,14,6252,-0.538,6371,6133
2015,2015 Annual Edition,Premature Death,Kansas,27,7110,0.082,7248,6973
2015,2015 Annual Edition,Premature Death,Kentucky,44,9110,1.525,9232,8989
2015,2015 Annual Edition,Premature Death,Louisiana,47,9957,2,10087,9827
2015,2015 Annual Edition,Premature Death,Maine,20,6729,-0.193,6910,6549
2015,2015 Annual Edition,Premature Death,Maryland,22,6780,-0.157,6873,6688
2015,2015 Annual Edition,Premature Death,Massachusetts,2,5468,-1.104,5544,5392
2015,2015 Annual Edition,Premature Death,Michigan,34,7618,0.448,7693,7544
2015,2015 Annual Edition,Premature Death,Minnesota,1,5414,-1.143,5499,5329
2015,2015 Annual Edition,Premature Death,Mississippi,50,10744,2,10911,10577
2015,2015 Annual Edition,Premature Death,Missouri,39,8117,0.809,8216,8018
2015,2015 Annual Edition,Premature Death,Montana,35,7673,0.488,7909,7438
2015,2015 Annual Edition,Premature Death,Nebraska,12,6125,-0.629,6282,5967
2015,2015 Annual Edition,Premature Death,Nevada,31,7497,0.361,7636,7359
2015,2015 Annual Edition,Premature Death,New Hampshire,6,5809,-0.858,5979,5638
2015,2015 Annual Edition,Premature Death,New Jersey,7,5819,-0.85,5888,5751
2015,2015 Annual Edition,Premature Death,New Mexico,41,8190,0.861,8367,8012
2015,2015 Annual Edition,Premature Death,New York,5,5714,-0.926,5760,5669
2015,2015 Annual Edition,Premature Death,North Carolina,33,7604,0.438,7679,7529
2015,2015 Annual Edition,Premature Death,North Dakota,26,7098,0.073,7382,6815
2015,2015 Annual Edition,Premature Death,Ohio,38,7991,0.718,8061,7920
2015,2015 Annual Edition,Premature Death,Oklahoma,46,9799,2,9938,9660
2015,2015 Annual Edition,Premature Death,Oregon,16,6319,-0.489,6422,6215
2015,2015 Annual Edition,Premature Death,Pennsylvania,29,7204,0.149,7267,7141
2015,2015 Annual Edition,Premature Death,Rhode Island,15,6308,-0.497,6513,6104
2015,2015 Annual Edition,Premature Death,South Carolina,42,8592,1.151,8705,8479
2015,2015 Annual Edition,Premature Death,South Dakota,23,6913,-0.061,7168,6658
2015,2015 Annual Edition,Premature Death,Tennessee,43,9088,1.509,9188,8988
2015,2015 Annual Edition,Premature Death,Texas,25,7084,0.063,7130,7037
2015,2015 Annual Edition,Premature Death,Utah,13,6157,-0.606,6298,6016
2015,2015 Annual Edition,Premature Death,Vermont,9,5958,-0.75,6205,5711
2015,2015 Annual Edition,Premature Death,Virginia,18,6435,-0.406,6510,6360
2015,2015 Annual Edition,Premature Death,Washington,8,5835,-0.839,5913,5758
2015,2015 Annual Edition,Premature Death,West Virginia,49,10129,2,10323,9935
2015,2015 Annual Edition,Premature Death,Wisconsin,17,6365,-0.456,6455,6276
2015,2015 Annual Edition,Premature Death,Wyoming,30,7320,0.233,7631,7009
2015,2015 Annual Edition,Premature Death,United States,,6997,,7000,6994
2015,2015 Annual Edition,Premature Death,District of Columbia,,8026,,8345,7708
2015,2015 Annual Edition,Preterm Birth,Alabama,48,15.1,2,,
2015,2015 Annual Edition,Preterm Birth,Alaska,11,10.03,-0.82,,
2015,2015 Annual Edition,Preterm Birth,Arizona,30,11.64,0.15,,
2015,2015 Annual Edition,Preterm Birth,Arkansas,43,12.71,0.8,,
2015,2015 Annual Edition,Preterm Birth,California,2,8.83,-1.54,,
2015,2015 Annual Edition,Preterm Birth,Colorado,14,10.26,-0.68,,
2015,2015 Annual Edition,Preterm Birth,Connecticut,7,9.83,-0.94,,
2015,2015 Annual Edition,Preterm Birth,Delaware,37,12.41,0.62,,
2015,2015 Annual Edition,Preterm Birth,Florida,46,13.55,1.3,,
2015,2015 Annual Edition,Preterm Birth,Georgia,43,12.71,0.8,,
2015,2015 Annual Edition,Preterm Birth,Hawaii,39,12.55,0.7,,
2015,2015 Annual Edition,Preterm Birth,Idaho,16,10.46,-0.56,,
2015,2015 Annual Edition,Preterm Birth,Illinois,32,11.75,0.22,,
2015,2015 Annual Edition,Preterm Birth,Indiana,23,10.99,-0.24,,
2015,2015 Annual Edition,Preterm Birth,Iowa,25,11.06,-0.2,,
2015,2015 Annual Edition,Preterm Birth,Kansas,21,10.81,-0.35,,
2015,2015 Annual Edition,Preterm Birth,Kentucky,42,12.63,0.75,,
2015,2015 Annual Edition,Preterm Birth,Louisiana,48,15.1,2,,
2015,2015 Annual Edition,Preterm Birth,Maine,4,9.32,-1.25,,
2015,2015 Annual Edition,Preterm Birth,Maryland,33,11.88,0.3,,
2015,2015 Annual Edition,Preterm Birth,Massachusetts,10,10.01,-0.83,,
2015,2015 Annual Edition,Preterm Birth,Michigan,31,11.65,0.16,,
2015,2015 Annual Edition,Preterm Birth,Minnesota,8,9.85,-0.93,,
2015,2015 Annual Edition,Preterm Birth,Mississippi,50,16.57,2,,
2015,2015 Annual Edition,Preterm Birth,Missouri,26,11.33,-0.04,,
2015,2015 Annual Edition,Preterm Birth,Montana,17,10.55,-0.51,,
2015,2015 Annual Edition,Preterm Birth,Nebraska,18,10.57,-0.49,,
2015,2015 Annual Edition,Preterm Birth,Nevada,40,12.6,0.73,,
2015,2015 Annual Edition,Preterm Birth,New Hampshire,3,9.01,-1.44,,
2015,2015 Annual Edition,Preterm Birth,New Jersey,27,11.51,0.07,,
2015,2015 Annual Edition,Preterm Birth,New Mexico,29,11.63,0.15,,
2015,2015 Annual Edition,Preterm Birth,New York,20,10.72,-0.4,,
2015,2015 Annual Edition,Preterm Birth,North Carolina,34,12.01,0.37,,
2015,2015 Annual Edition,Preterm Birth,North Dakota,9,9.9,-0.9,,
2015,2015 Annual Edition,Preterm Birth,Ohio,35,12.06,0.4,,
2015,2015 Annual Edition,Preterm Birth,Oklahoma,45,12.79,0.84,,
2015,2015 Annual Edition,Preterm Birth,Oregon,5,9.33,-1.24,,
2015,2015 Annual Edition,Preterm Birth,Pennsylvania,19,10.71,-0.41,,
2015,2015 Annual Edition,Preterm Birth,Rhode Island,13,10.2,-0.72,,
2015,2015 Annual Edition,Preterm Birth,South Carolina,47,13.75,1.42,,
2015,2015 Annual Edition,Preterm Birth,South Dakota,22,10.82,-0.34,,
2015,2015 Annual Edition,Preterm Birth,Tennessee,41,12.61,0.74,,
2015,2015 Annual Edition,Preterm Birth,Texas,36,12.29,0.54,,
2015,2015 Annual Edition,Preterm Birth,Utah,12,10.17,-0.74,,
2015,2015 Annual Edition,Preterm Birth,Vermont,1,8.12,-1.97,,
2015,2015 Annual Edition,Preterm Birth,Virginia,24,11.02,-0.22,,
2015,2015 Annual Edition,Preterm Birth,Washington,6,9.72,-1.01,,
2015,2015 Annual Edition,Preterm Birth,West Virginia,38,12.48,0.66,,
2015,2015 Annual Edition,Preterm Birth,Wisconsin,15,10.37,-0.62,,
2015,2015 Annual Edition,Preterm Birth,Wyoming,28,11.57,0.11,,
2015,2015 Annual Edition,Preterm Birth,United States,,11.39,,,
2015,2015 Annual Edition,Preterm Birth,District of Columbia,,13.32,,,
2015,2015 Annual Edition,Preventable Hospitalizations,Alabama,45,65.4,0.634,66.1,64.7
2015,2015 Annual Edition,Preventable Hospitalizations,Alaska,7,40.1,-1.423,41.9,38.4
2015,2015 Annual Edition,Preventable Hospitalizations,Arizona,7,40.1,-1.423,40.6,39.5
2015,2015 Annual Edition,Preventable Hospitalizations,Arkansas,46,65.9,0.675,66.7,65
2015,2015 Annual Edition,Preventable Hospitalizations,California,9,40.7,-1.374,40.9,40.4
2015,2015 Annual Edition,Preventable Hospitalizations,Colorado,3,33.2,-1.984,33.8,32.6
2015,2015 Annual Edition,Preventable Hospitalizations,Connecticut,21,50.1,-0.61,50.8,49.4
2015,2015 Annual Edition,Preventable Hospitalizations,Delaware,28,53.3,-0.35,54.6,52
2015,2015 Annual Edition,Preventable Hospitalizations,Florida,33,55.3,-0.187,55.7,55
2015,2015 Annual Edition,Preventable Hospitalizations,Georgia,32,55.1,-0.203,55.6,54.6
2015,2015 Annual Edition,Preventable Hospitalizations,Hawaii,1,24.4,-2,25.4,23.5
2015,2015 Annual Edition,Preventable Hospitalizations,Idaho,4,33.3,-1.976,34.2,32.3
2015,2015 Annual Edition,Preventable Hospitalizations,Illinois,40,59.4,0.146,59.8,59
2015,2015 Annual Edition,Preventable Hospitalizations,Indiana,42,63.2,0.455,63.8,62.6
2015,2015 Annual Edition,Preventable Hospitalizations,Iowa,24,50.9,-0.545,51.5,50.2
2015,2015 Annual Edition,Preventable Hospitalizations,Kansas,31,54.5,-0.252,55.3,53.7
2015,2015 Annual Edition,Preventable Hospitalizations,Kentucky,50,85.1,2,86,84.2
2015,2015 Annual Edition,Preventable Hospitalizations,Louisiana,47,73.3,1.277,74.1,72.5
2015,2015 Annual Edition,Preventable Hospitalizations,Maine,22,50.5,-0.577,51.5,49.4
2015,2015 Annual Edition,Preventable Hospitalizations,Maryland,19,49.7,-0.642,50.3,49.2
2015,2015 Annual Edition,Preventable Hospitalizations,Massachusetts,35,56.2,-0.114,56.8,55.7
2015,2015 Annual Edition,Preventable Hospitalizations,Michigan,39,59.1,0.122,59.5,58.6
2015,2015 Annual Edition,Preventable Hospitalizations,Minnesota,10,41.2,-1.333,41.8,40.7
2015,2015 Annual Edition,Preventable Hospitalizations,Mississippi,48,73.6,1.301,74.5,72.7
2015,2015 Annual Edition,Preventable Hospitalizations,Missouri,38,59,0.114,59.7,58.4
2015,2015 Annual Edition,Preventable Hospitalizations,Montana,12,43.7,-1.13,44.9,42.6
2015,2015 Annual Edition,Preventable Hospitalizations,Nebraska,26,51.3,-0.512,52.2,50.4
2015,2015 Annual Edition,Preventable Hospitalizations,Nevada,14,45.7,-0.968,46.6,44.7
2015,2015 Annual Edition,Preventable Hospitalizations,New Hampshire,15,46.3,-0.919,47.3,45.3
2015,2015 Annual Edition,Preventable Hospitalizations,New Jersey,34,55.5,-0.171,55.9,55
2015,2015 Annual Edition,Preventable Hospitalizations,New Mexico,13,45.5,-0.984,46.5,44.5
2015,2015 Annual Edition,Preventable Hospitalizations,New York,28,53.3,-0.35,53.7,53
2015,2015 Annual Edition,Preventable Hospitalizations,North Carolina,25,51.1,-0.529,51.6,50.7
2015,2015 Annual Edition,Preventable Hospitalizations,North Dakota,23,50.6,-0.569,52,49.2
2015,2015 Annual Edition,Preventable Hospitalizations,Ohio,44,64.9,0.594,65.4,64.4
2015,2015 Annual Edition,Preventable Hospitalizations,Oklahoma,41,62.6,0.407,63.4,61.9
2015,2015 Annual Edition,Preventable Hospitalizations,Oregon,5,34.5,-1.878,35.2,33.8
2015,2015 Annual Edition,Preventable Hospitalizations,Pennsylvania,36,57.1,-0.041,57.5,56.7
2015,2015 Annual Edition,Preventable Hospitalizations,Rhode Island,30,54,-0.293,55.5,52.5
2015,2015 Annual Edition,Preventable Hospitalizations,South Carolina,20,49.8,-0.634,50.4,49.2
2015,2015 Annual Edition,Preventable Hospitalizations,South Dakota,27,51.8,-0.472,53.1,50.5
2015,2015 Annual Edition,Preventable Hospitalizations,Tennessee,43,64.8,0.585,65.4,64.2
2015,2015 Annual Edition,Preventable Hospitalizations,Texas,37,57.6,0,57.9,57.3
2015,2015 Annual Edition,Preventable Hospitalizations,Utah,2,31.1,-2,31.9,30.3
2015,2015 Annual Edition,Preventable Hospitalizations,Vermont,11,43.2,-1.171,44.6,41.8
2015,2015 Annual Edition,Preventable Hospitalizations,Virginia,18,49,-0.699,49.5,48.6
2015,2015 Annual Edition,Preventable Hospitalizations,Washington,6,35.6,-1.789,36.1,35.1
2015,2015 Annual Edition,Preventable Hospitalizations,West Virginia,49,81.2,1.919,82.4,80
2015,2015 Annual Edition,Preventable Hospitalizations,Wisconsin,16,47.9,-0.789,48.5,47.4
2015,2015 Annual Edition,Preventable Hospitalizations,Wyoming,16,47.9,-0.789,49.6,46.3
2015,2015 Annual Edition,Preventable Hospitalizations,United States,,57.6,0,57.9,57.3
2015,2015 Annual Edition,Preventable Hospitalizations,District of Columbia,,40.7,-1.374,42.2,39.3
2015,2015 Annual Edition,Primary Care Physicians,Alabama,40,103.5,-0.865,,
2015,2015 Annual Edition,Primary Care Physicians,Alaska,31,114.2,-0.478,,
2015,2015 Annual Edition,Primary Care Physicians,Arizona,42,99.7,-1.003,,
2015,2015 Annual Edition,Primary Care Physicians,Arkansas,39,105.3,-0.8,,
2015,2015 Annual Edition,Primary Care Physicians,California,22,123.3,-0.148,,
2015,2015 Annual Edition,Primary Care Physicians,Colorado,23,123.2,-0.152,,
2015,2015 Annual Edition,Primary Care Physicians,Connecticut,6,169,1.506,,
2015,2015 Annual Edition,Primary Care Physicians,Delaware,30,114.3,-0.474,,
2015,2015 Annual Edition,Primary Care Physicians,Florida,32,111.7,-0.568,,
2015,2015 Annual Edition,Primary Care Physicians,Georgia,36,107.1,-0.735,,
2015,2015 Annual Edition,Primary Care Physicians,Hawaii,9,140.9,0.489,,
2015,2015 Annual Edition,Primary Care Physicians,Idaho,50,81.5,-1.661,,
2015,2015 Annual Edition,Primary Care Physicians,Illinois,10,138.8,0.413,,
2015,2015 Annual Edition,Primary Care Physicians,Indiana,38,106.7,-0.749,,
2015,2015 Annual Edition,Primary Care Physicians,Iowa,45,89,-1.39,,
2015,2015 Annual Edition,Primary Care Physicians,Kansas,35,108.3,-0.691,,
2015,2015 Annual Edition,Primary Care Physicians,Kentucky,37,107,-0.738,,
2015,2015 Annual Edition,Primary Care Physicians,Louisiana,20,125,-0.087,,
2015,2015 Annual Edition,Primary Care Physicians,Maine,12,135.2,0.282,,
2015,2015 Annual Edition,Primary Care Physicians,Maryland,2,183.7,2,,
2015,2015 Annual Edition,Primary Care Physicians,Massachusetts,1,206.7,2,,
2015,2015 Annual Edition,Primary Care Physicians,Michigan,21,124.1,-0.119,,
2015,2015 Annual Edition,Primary Care Physicians,Minnesota,7,146.2,0.68,,
2015,2015 Annual Edition,Primary Care Physicians,Mississippi,49,84.7,-1.545,,
2015,2015 Annual Edition,Primary Care Physicians,Missouri,28,115.2,-0.442,,
2015,2015 Annual Edition,Primary Care Physicians,Montana,41,102.6,-0.898,,
2015,2015 Annual Edition,Primary Care Physicians,Nebraska,24,123.1,-0.156,,
2015,2015 Annual Edition,Primary Care Physicians,Nevada,47,85.6,-1.513,,
2015,2015 Annual Edition,Primary Care Physicians,New Hampshire,11,137.5,0.366,,
2015,2015 Annual Edition,Primary Care Physicians,New Jersey,8,145.2,0.644,,
2015,2015 Annual Edition,Primary Care Physicians,New Mexico,26,119.9,-0.271,,
2015,2015 Annual Edition,Primary Care Physicians,New York,5,170.1,1.545,,
2015,2015 Annual Edition,Primary Care Physicians,North Carolina,27,119.7,-0.279,,
2015,2015 Annual Edition,Primary Care Physicians,North Dakota,25,122.4,-0.181,,
2015,2015 Annual Edition,Primary Care Physicians,Ohio,15,129.7,0.083,,
2015,2015 Annual Edition,Primary Care Physicians,Oklahoma,48,85.2,-1.527,,
2015,2015 Annual Edition,Primary Care Physicians,Oregon,14,134.6,0.261,,
2015,2015 Annual Edition,Primary Care Physicians,Pennsylvania,13,135.1,0.279,,
2015,2015 Annual Edition,Primary Care Physicians,Rhode Island,4,179.6,1.889,,
2015,2015 Annual Edition,Primary Care Physicians,South Carolina,34,108.8,-0.673,,
2015,2015 Annual Edition,Primary Care Physicians,South Dakota,29,114.9,-0.452,,
2015,2015 Annual Edition,Primary Care Physicians,Tennessee,18,126.4,-0.036,,
2015,2015 Annual Edition,Primary Care Physicians,Texas,43,99.4,-1.013,,
2015,2015 Annual Edition,Primary Care Physicians,Utah,44,90.5,-1.336,,
2015,2015 Annual Edition,Primary Care Physicians,Vermont,3,181.3,1.951,,
2015,2015 Annual Edition,Primary Care Physicians,Virginia,17,127.2,-0.007,,
2015,2015 Annual Edition,Primary Care Physicians,Washington,16,128.2,0.029,,
2015,2015 Annual Edition,Primary Care Physicians,West Virginia,33,109.2,-0.659,,
2015,2015 Annual Edition,Primary Care Physicians,Wisconsin,19,125.3,-0.076,,
2015,2015 Annual Edition,Primary Care Physicians,Wyoming,46,88.7,-1.401,,
2015,2015 Annual Edition,Primary Care Physicians,United States,,127.4,,,
2015,2015 Annual Edition,Primary Care Physicians,District of Columbia,,325.5,,,
2015,2015 Annual Edition,Public Health Funding,California,13,97.62,0.31,,
2015,2015 Annual Edition,Public Health Funding,Colorado,18,82.96,-0.07,,
2015,2015 Annual Edition,Public Health Funding,Connecticut,26,69.9,-0.4,,
2015,2015 Annual Edition,Public Health Funding,Delaware,12,99.67,0.36,,
2015,2015 Annual Edition,Public Health Funding,Florida,37,53.07,-0.83,,
2015,2015 Annual Edition,Public Health Funding,Georgia,36,55.86,-0.75,,
2015,2015 Annual Edition,Public Health Funding,Hawaii,2,204.45,2,,
2015,2015 Annual Edition,Public Health Funding,Idaho,4,129.93,1.13,,
2015,2015 Annual Edition,Public Health Funding,Illinois,32,59.95,-0.65,,
2015,2015 Annual Edition,Public Health Funding,Indiana,48,39.05,-1.18,,
2015,2015 Annual Edition,Public Health Funding,Iowa,38,52.06,-0.85,,
2015,2015 Annual Edition,Public Health Funding,Kansas,44,43.5,-1.07,,
2015,2015 Annual Edition,Public Health Funding,Kentucky,25,71.98,-0.34,,
2015,2015 Annual Edition,Public Health Funding,Louisiana,29,63.89,-0.55,,
2015,2015 Annual Edition,Public Health Funding,Maine,20,78.87,-0.17,,
2015,2015 Annual Edition,Public Health Funding,Maryland,23,74.81,-0.27,,
2015,2015 Annual Edition,Public Health Funding,Massachusetts,11,101.11,0.4,,
2015,2015 Annual Edition,Public Health Funding,Michigan,39,51.76,-0.86,,
2015,2015 Annual Edition,Public Health Funding,Minnesota,43,43.54,-1.07,,
2015,2015 Annual Edition,Public Health Funding,Mississippi,31,60.22,-0.64,,
2015,2015 Annual Edition,Public Health Funding,Missouri,46,41.24,-1.13,,
2015,2015 Annual Edition,Public Health Funding,Montana,15,91.89,0.16,,
2015,2015 Annual Edition,Public Health Funding,Nebraska,22,76.67,-0.23,,
2015,2015 Annual Edition,Public Health Funding,Nevada,50,33.35,-1.33,,
2015,2015 Annual Edition,Public Health Funding,New Hampshire,33,57.4,-0.72,,
2015,2015 Annual Edition,Public Health Funding,New Jersey,34,56.9,-0.73,,
2015,2015 Annual Edition,Public Health Funding,New Mexico,8,108.84,0.59,,
2015,2015 Annual Edition,Public Health Funding,New York,3,160.34,1.9,,
2015,2015 Annual Edition,Public Health Funding,North Carolina,42,43.87,-1.06,,
2015,2015 Annual Edition,Public Health Funding,North Dakota,7,110.42,0.63,,
2015,2015 Annual Edition,Public Health Funding,Ohio,45,41.59,-1.12,,
2015,2015 Annual Edition,Public Health Funding,Oklahoma,24,73.97,-0.29,,
2015,2015 Annual Edition,Public Health Funding,Oregon,35,56.63,-0.74,,
2015,2015 Annual Edition,Public Health Funding,Pennsylvania,41,48.03,-0.95,,
2015,2015 Annual Edition,Public Health Funding,Rhode Island,6,110.75,0.64,,
2015,2015 Annual Edition,Public Health Funding,South Carolina,30,62.1,-0.6,,
2015,2015 Annual Edition,Public Health Funding,South Dakota,17,83.67,-0.05,,
2015,2015 Annual Edition,Public Health Funding,Tennessee,21,78.34,-0.18,,
2015,2015 Annual Edition,Public Health Funding,Texas,40,48.87,-0.93,,
2015,2015 Annual Edition,Public Health Funding,Utah,27,65.96,-0.5,,
2015,2015 Annual Edition,Public Health Funding,Vermont,10,101.42,0.4,,
2015,2015 Annual Edition,Public Health Funding,Virginia,28,64.73,-0.53,,
